id,name,race,type,frameType,tcg_date
98380593,Supremacy Berry,Normal,Spell Card,spell,2009-05-02
21113684,Supreme Arcanite Magician,Spellcaster,Fusion Monster,fusion,2010-11-06
70771599,Supreme King Dragon Clear Wing,Dragon,Synchro Monster,synchro,2017-08-03
42160203,Supreme King Dragon Dark Rebellion,Dragon,XYZ Monster,xyz,2017-08-03
69610326,Supreme King Dragon Darkwurm,Dragon,Pendulum Effect Monster,effect_pendulum,2017-05-04
41908872,Supreme King Dragon Lightwurm,Dragon,Pendulum Effect Monster,effect_pendulum,2023-10-19
96733134,Supreme King Dragon Odd-Eyes,Dragon,Pendulum Effect Monster,effect_pendulum,2017-08-03
43387895,Supreme King Dragon Starving Venom,Dragon,Fusion Monster,fusion,2017-08-03
22211622,Supreme King Gate Infinity,Fiend,Pendulum Effect Monster,effect_pendulum,2017-05-04
14513273,Supreme King Gate Magician,Spellcaster,Pendulum Effect Monster,effect_pendulum,2023-10-19
96227613,Supreme King Gate Zero,Fiend,Pendulum Effect Monster,effect_pendulum,2017-05-04
13331639,Supreme King Z-ARC,Dragon,Pendulum Effect Fusion Monster,fusion_pendulum,2017-05-04
48654267,Supreme King Z-ARC - Synchro Universe,Dragon,Synchro Monster,synchro,2024-04-25
72043279,Supreme King's Castle,Field,Spell Card,spell,2019-09-26
84869738,Supreme Rage,Normal,Trap Card,trap,2017-08-03
31259606,Supreme Sea Mare,Aqua,Effect Monster,effect,2022-05-19
31042659,Supreme Sovereign Serpent of Golgonda,Reptile,Effect Monster,effect,2021-06-03
33057951,Surface,Normal,Spell Card,spell,2011-08-06
55697723,Surfacing Big Jaws,Fish,Effect Monster,effect,2024-07-27
33331231,Surgical Striker - H.A.M.P.,Machine,Effect Monster,effect,2022-11-03
23530726,Surgical Striker - S.P.E.C.T.R.A.,Machine,Link Monster,link,
70491413,Surprise Chain,Quick-Play,Spell Card,spell,2022-05-19
58419204,Survival Instinct,Normal,Trap Card,trap,2006-10-20
58272005,Survival of the Fittest,Normal,Trap Card,trap,2013-11-08
44612603,Survival's End,Normal,Trap Card,trap,2017-04-13
40473581,Susa Soldier,Thunder,Spirit Monster,effect,2003-06-06
62173132,Susurrus of the Sinful Spoils,Quick-Play,Spell Card,spell,2024-07-18
70083592,Suture Rebirth,Normal,Spell Card,spell,2015-05-14
77060848,Svartalf of the Nordic Alfar,Spellcaster,Tuner Monster,effect,2011-02-08
10651797,Swallow Flip,Counter,Trap Card,trap,2009-05-02
5993144,Swallow's Cowrie,Quick-Play,Spell Card,spell,2024-02-08
94145683,Swallow's Nest,Quick-Play,Spell Card,spell,2009-05-02
79972330,Swallowtail Butterspy,Warrior,Effect Monster,effect,2012-04-28
40453765,Swamp Battleguard,Warrior,Effect Monster,effect,2002-06-26
50277973,Swamp Mirrorer,Continuous,Trap Card,trap,2014-07-31
30968774,Swap Cleric,Cyberse,Effect Monster,effect,2019-08-22
9126351,Swap Frog,Aqua,Effect Monster,effect,2009-11-17
6116731,Swarm of Centipedes,Insect,Effect Monster,effect,2024-02-08
41039846,Swarm of Crows,Winged Beast,Effect Monster,effect,2013-11-08
41872150,Swarm of Locusts,Insect,Effect Monster,effect,2003-07-18
15383415,Swarm of Scarabs,Insect,Effect Monster,effect,2003-07-18
74983881,Sweet Corn,Plant,Effect Monster,effect,2012-01-14
44843954,"Sweet Dreams, Nemleria",Normal,Spell Card,spell,2023-05-04
36848764,Sweet Roommaid,Quick-Play,Spell Card,spell,2023-10-19
81896370,Swift Birdman Joe,Winged Beast,Effect Monster,effect,2006-05-17
16589042,Swift Gaia the Fierce Knight,Warrior,Effect Monster,effect,2004-09-01
71934924,Swift Samurai Storm!,Continuous,Trap Card,trap,2007-02-28
18964575,Swift Scarecrow,Machine,Effect Monster,effect,2010-11-06
84613836,Swiftstrike Armor,Continuous,Trap Card,trap,2007-11-14
96765646,Swing of Memories,Normal,Spell Card,spell,2007-11-14
47961342,Switch Point,Normal,Trap Card,trap,2023-10-19
300104005,Switcheroo,Keith,Skill Card,skill,2019-12-05
30426226,Switcheroroo,Normal,Trap Card,trap,2017-02-09
13069066,Sword Arm of Dragon,Dinosaur,Normal Monster,normal,2013-10-11
64689404,Sword Breaker,Warrior,XYZ Monster,xyz,2012-08-18
51345461,Sword Hunter,Warrior,Effect Monster,effect,2002-10-20
81336148,Sword Master,Warrior,Tuner Monster,effect,2010-02-12
37120512,Sword of Dark Destruction,Equip,Spell Card,spell,2002-03-29
17589298,Sword of Dark Rites,Equip,Spell Card,spell,2007-05-16
98495314,Sword of Deep-Seated,Equip,Spell Card,spell,2002-06-26
61405855,Sword of Dragon's Soul,Equip,Spell Card,spell,2004-06-29
48716139,Sword of Kusanagi,Equip,Spell Card,spell,2008-08-09
48447192,Sword of Sparkles,Equip,Spell Card,spell,2009-09-01
5371656,Sword of the Soul-Eater,Equip,Spell Card,spell,2004-06-01
73911410,Sword Slasher,Machine,Normal Monster,normal,2013-10-11
25067275,Swords at Dawn,Quick-Play,Spell Card,spell,2013-11-08
93087299,Swords of Burning Light,Continuous,Spell Card,spell,2013-06-14
12923641,Swords of Concealing Light,Continuous,Spell Card,spell,2005-02-26
72302403,Swords of Revealing Light,Normal,Spell Card,spell,2002-03-08
85255550,Swordsman from a Distant Land,Warrior,Effect Monster,effect,2014-01-24
3573512,Swordsman of Landstar,Warrior,Normal Monster,normal,2003-03-01
64605089,Swordsman of Revealing Light,Warrior,Effect Monster,effect,2015-01-15
78836195,Swordsoul Assessment,Normal,Trap Card,trap,2021-11-04
29884951,Swordsoul Auspice Chunjun,Wyrm,Effect Monster,effect,2021-11-04
14821890,Swordsoul Blackout,Normal,Trap Card,trap,2021-11-04
56465981,Swordsoul Emergence,Normal,Spell Card,spell,2021-11-04
69248256,Swordsoul Grandmaster - Chixiao,Wyrm,Synchro Monster,synchro,2021-11-04
20001443,Swordsoul of Mo Ye,Wyrm,Effect Monster,effect,2021-11-04
56495147,Swordsoul of Taia,Wyrm,Effect Monster,effect,2021-11-04
83308376,Swordsoul Punishment,Normal,Spell Card,spell,2023-05-04
93850690,Swordsoul Sacred Summit,Normal,Spell Card,spell,2021-11-04
47710198,Swordsoul Sinister Sovereign - Qixing Longyuan,Wyrm,Synchro Monster,synchro,2021-11-04
93490856,Swordsoul Strategist Longyuan,Wyrm,Effect Monster,effect,2021-11-04
99137266,Swordsoul Strife,Continuous,Trap Card,trap,2021-11-04
96633955,Swordsoul Supreme Sovereign - Chengying,Wyrm,Synchro Monster,synchro,2021-11-04
50005633,Swordstalker,Warrior,Normal Monster,normal,2002-03-29
11682713,Sylvan Bladefender,Plant,Effect Monster,effect,2014-01-18
91650245,Sylvan Blessing,Normal,Trap Card,trap,2014-01-24
82016179,Sylvan Charity,Normal,Spell Card,spell,2014-05-16
10753491,Sylvan Cherubsprout,Plant,Effect Monster,effect,2014-03-07
21903613,Sylvan Dancepione,Plant,Link Monster,link,2022-05-19
62434031,Sylvan Flowerknight,Plant,Effect Monster,effect,2014-01-24
99429730,Sylvan Guardioak,Plant,Effect Monster,effect,2014-01-24
25824484,Sylvan Hermitree,Plant,Effect Monster,effect,2014-01-24
99641328,Sylvan Komushroomo,Plant,Effect Monster,effect,2014-01-24
73136204,Sylvan Lotuswain,Plant,Effect Monster,effect,2014-05-16
36046926,Sylvan Marshalleaf,Plant,Effect Monster,effect,2014-01-24
47077318,Sylvan Mikorange,Plant,Effect Monster,effect,2014-01-24
63257623,Sylvan Peaskeeper,Plant,Effect Monster,effect,2014-01-24
33909817,Sylvan Princessprite,Plant,XYZ Monster,xyz,2017-05-04
20579538,Sylvan Princessprout,Plant,Effect Monster,effect,2014-05-16
10530913,Sylvan Sagequoia,Plant,Effect Monster,effect,2014-05-16
47741109,Sylvan Snapdrassinagon,Plant,Effect Monster,effect,2014-01-01
49838105,Sylvan Waterslide,Continuous,Trap Card,trap,2014-05-16
2295831,Symbol of Friendship,Normal,Spell Card,spell,2016-04-14
45305419,Symbol of Heritage,Equip,Spell Card,spell,2006-02-18
78794994,Symbols of Duty,Equip,Spell Card,spell,2007-08-15
75304793,Symph Amplifire,Field,Spell Card,spell,2017-02-09
68933343,Symphonic Warrior Basses,Machine,Tuner Monster,effect,2011-02-08
70204022,Symphonic Warrior DJJ,Machine,Pendulum Effect Monster,effect_pendulum,2022-05-19
94331452,Symphonic Warrior Drumss,Machine,Tuner Monster,effect,2011-02-08
12525049,Symphonic Warrior Guitaar,Machine,Pendulum Effect Monster,effect_pendulum,2017-02-09
43210483,Symphonic Warrior Guitariss,Machine,Pendulum Effect Monster,effect_pendulum,2022-05-19
5399521,Symphonic Warrior Miccs,Machine,Pendulum Effect Monster,effect_pendulum,2017-02-09
31826057,Symphonic Warrior Piaano,Machine,Tuner Monster,effect,2011-02-08
24070330,Symphonic Warrior Rockks,Machine,Synchro Pendulum Effect Monster,synchro_pendulum,2022-05-19
49919798,Symphonic Warrior Synthess,Machine,Flip Effect Monster,effect,2017-02-09
75646173,Synchar,Beast,Normal Monster,normal,
21879581,Synchro Barrier,Normal,Trap Card,trap,2009-11-17
35537860,Synchro Blast Wave,Normal,Spell Card,spell,2008-08-05
98143165,Synchro Boost,Equip,Spell Card,spell,2008-08-05
89974904,Synchro Call,Normal,Trap Card,trap,2017-03-30
36737092,Synchro Change,Normal,Spell Card,spell,2009-02-28
23442438,Synchro Chase,Continuous,Spell Card,spell,2020-01-16
88289295,Synchro Control,Quick-Play,Spell Card,spell,2010-02-12
41097056,Synchro Cracker,Normal,Spell Card,spell,2015-10-01
22414174,Synchro Creed,Normal,Spell Card,spell,2024-06-20
24545464,Synchro Deflector,Normal,Trap Card,trap,2008-08-09
47699948,Synchro Dilemma,Continuous,Spell Card,spell,2021-10-28
75105429,Synchro Ejection,Normal,Trap Card,trap,2010-05-07
50727844,Synchro Forceback,Normal,Trap Card,trap,2023-07-27
15839054,Synchro Fusionist,Spellcaster,Effect Monster,effect,2010-08-07
52128900,Synchro Gift,Normal,Spell Card,spell,2011-01-21
50702124,Synchro Magnet,Machine,Tuner Monster,effect,2010-05-07
14507213,Synchro Material,Normal,Trap Card,trap,2011-01-21
99243014,Synchro Overtake,Normal,Spell Card,spell,2021-08-12
653675,Synchro Overtop,Normal,Spell Card,spell,2023-07-27
83962752,Synchro Panic,Continuous,Trap Card,trap,2024-06-20
88901994,Synchro Rumble,Normal,Spell Card,spell,2023-10-19
79796561,Synchro Soldier,Machine,Effect Monster,effect,2010-11-06
30123142,Synchro Strike,Normal,Trap Card,trap,2008-11-01
57246528,Synchro Transcend,Quick-Play,Spell Card,spell,2020-03-19
35817848,Synchro Transmission,Normal,Trap Card,trap,2021-02-04
36742774,Synchro World,Field,Spell Card,spell,2023-07-27
60306277,Synchro Zone,Continuous,Trap Card,trap,2023-06-22
62125438,Synchron Carrier,Machine,Effect Monster,effect,2015-08-27
36643046,Synchron Explorer,Machine,Effect Monster,effect,2010-05-28
62125439,Synchron Token,Machine,Token,token,2015-01-01
61032879,Synchronized Realm,Continuous,Spell Card,spell,2008-08-05
77360173,Synkron Resonator,Fiend,Tuner Monster,effect,2015-10-01
72446038,Synthesis Spell,Ritual,Spell Card,spell,2007-02-28
16946849,Synthetic Seraphim,Continuous,Trap Card,trap,2006-08-16
16946850,Synthetic Seraphim Token,Fairy,Token,token,2018-01-18
18895832,System Down,Normal,Spell Card,spell,2005-08-06
12927849,SZW - Fenrir Sword,Beast,Effect Monster,effect,2014-11-06
10456559,T.A.D.P.O.L.E.,Aqua,Effect Monster,effect,2005-08-06
54573517,T.G. All Clear,Continuous,Spell Card,spell,2023-10-19
51447164,T.G. Blade Blaster,Machine,Synchro Monster,synchro,2011-04-30
48633301,T.G. Booster Raptor,Dinosaur,Effect Monster,effect,2019-01-31
64898834,T.G. Catapult Dragon,Dragon,Effect Monster,effect,2011-04-30
2339825,T.G. Close,Counter,Trap Card,trap,2023-10-19
64910482,T.G. Cyber Magician,Spellcaster,Tuner Monster,effect,2011-04-30
30348744,T.G. Drill Fish,Fish,Effect Monster,effect,2019-07-11
94350039,T.G. Gear Zombie,Zombie,Tuner Monster,effect,2019-07-11
95973569,T.G. Glaive Blaster,Machine,Synchro Monster,synchro,2023-10-19
97836203,T.G. Halberd Cannon,Machine,Synchro Monster,synchro,2011-04-30
47027714,T.G. Halberd Cannon/Assault Mode,Machine,Effect Monster,effect,2019-05-02
90953320,T.G. Hyper Librarian,Spellcaster,Synchro Monster,synchro,2011-05-01
37300735,T.G. Jet Falcon,Winged Beast,Tuner Monster,effect,2011-04-30
28189908,T.G. Limiter Removal,Normal,Spell Card,spell,2023-10-19
66733743,T.G. Metal Skeleton,Zombie,Effect Monster,effect,2019-07-11
32480825,T.G. Mighty Striker,Warrior,Synchro Tuner Monster,synchro,2023-10-19
68989420,T.G. Over Dragonar,Dragon,Synchro Monster,synchro,2023-10-19
24943456,T.G. Power Gladiator,Warrior,Synchro Monster,synchro,2011-04-30
62560742,T.G. Recipro Dragonfly,Insect,Synchro Monster,synchro,2011-04-30
77392987,T.G. Rocket Salamander,Pyro,Effect Monster,effect,2023-10-19
36687247,T.G. Rush Rhino,Beast,Effect Monster,effect,2011-04-30
11234702,T.G. Screw Serpent,Sea Serpent,Tuner Monster,effect,2019-01-31
99937842,T.G. Star Guardian,Warrior,Synchro Tuner Monster,synchro,2019-01-31
1315120,T.G. Striker,Warrior,Tuner Monster,effect,2011-04-30
74627016,T.G. Tank Grub,Insect,Tuner Monster,effect,2019-01-31
50750868,T.G. Trident Launcher,Machine,Link Monster,link,2019-01-31
293542,T.G. Warwolf,Beast-Warrior,Effect Monster,effect,2011-04-30
98558751,T.G. Wonder Magician,Spellcaster,Synchro Tuner Monster,synchro,2011-04-30
86449372,TA.I. Strike,Quick-Play,Spell Card,spell,2020-01-30
59650656,Tachyon Chaos Hole,Normal,Trap Card,trap,2014-05-16
72705654,Tachyon Cloudragon,Dragon,Effect Monster,effect,
89789152,Tachyon Spiral Galaxy,Normal,Trap Card,trap,2019-10-24
71083002,Tachyon Spiral of Destruction,Quick-Play,Spell Card,spell,
8038143,Tachyon Transmigration,Counter,Trap Card,trap,2015-04-16
12467005,Tackle Crusader,Rock,Effect Monster,effect,2014-01-24
89698120,Tactical Espionage Expert,Warrior,Effect Monster,effect,2004-11-20
58421530,Tactical Exchanger,Normal,Trap Card,trap,2019-04-03
16968936,Tactical Trainer of the Six Samurai,Warrior,Tuner Monster,effect,2024-07-27
83682725,Tail Swipe,Normal,Spell Card,spell,2006-10-20
43641473,Tailor of the Fickle,Quick-Play,Spell Card,spell,2002-09-16
1187243,Tailwind of Gusto,Equip,Spell Card,spell,2021-08-12
50281477,Tainted of the Tistina,Aqua,Effect Monster,effect,2023-10-19
28725004,Tainted Wisdom,Fiend,Effect Monster,effect,2002-06-26
44073668,Takriminos,Sea Serpent,Normal Monster,normal,2002-12-20
3170832,Takuhee,Winged Beast,Normal Monster,normal,2002-10-01
80190753,"Talaya, Princess of Cherry Blossoms",Plant,Effect Monster,effect,2013-08-08
99289828,Tales of the White Forest,Normal,Spell Card,spell,2024-07-18
71983925,Talisman of Spell Sealing,Continuous,Trap Card,trap,2004-06-01
19312169,Talisman of Trap Sealing,Continuous,Spell Card,spell,2004-06-01
96380700,Talkback Lancer,Cyberse,Link Monster,link,2019-08-22
9175957,Tally-ho! Springans,Quick-Play,Spell Card,spell,2023-02-09
74150658,Talons of Shurilane,Illusion,Effect Monster,effect,2024-04-25
79757784,Tamtam the Melodious Diva,Fairy,Effect Monster,effect,2015-08-06
14677495,Tanngnjostr of the Nordic Beasts,Beast,Effect Monster,effect,2011-02-08
15394083,Tanngrisnir of the Nordic Beasts,Beast,Effect Monster,effect,2011-02-08
9831539,Tannhauser Gate,Normal,Spell Card,spell,2012-11-09
7020743,Tantrum Toddler,Beast,XYZ Monster,xyz,2024-04-25
46247516,Tao the Chanter,Spellcaster,Normal Monster,normal,
82566662,Taotie Dragon,Wyrm,Link Monster,link,2020-04-30
99946920,"Taotie, Shadow of the Yang Zing",Wyrm,Effect Monster,effect,2014-11-06
8152834,Tarai,Fairy,Effect Monster,effect,2023-10-19
64892035,Tardy Orc,Fiend,Effect Monster,effect,2012-04-28
86039057,Tasuke Knight,Warrior,Effect Monster,effect,2012-04-28
18444902,Tatakawa Knight,Warrior,Effect Monster,effect,2013-05-17
3096468,Tatsunecro,Zombie,Tuner Monster,effect,2018-11-01
55863245,Tatsunoko,Wyrm,Synchro Tuner Monster,synchro,2015-08-06
47922711,Tatsunootoshigo,Beast,Normal Monster,normal,
90740329,Taunt,Normal,Trap Card,trap,2004-10-01
33779875,Teardrop the Rikka Queen,Plant,XYZ Monster,xyz,2020-04-03
1329620,Tearlaments Cryme,Counter,Trap Card,trap,2022-08-04
33878367,Tearlaments Grief,Normal,Spell Card,spell,2022-10-20
37961969,Tearlaments Havnis,Aqua,Effect Monster,effect,2022-08-04
60362066,Tearlaments Heartbeat,Quick-Play,Spell Card,spell,2022-10-20
28226490,Tearlaments Kaleido-Heart,Fiend,Fusion Monster,fusion,2022-08-04
4928565,Tearlaments Kashtira,Psychic,Effect Monster,effect,2023-02-09
92731385,Tearlaments Kitkallos,Aqua,Fusion Monster,fusion,2022-08-04
74078255,Tearlaments Merrli,Aqua,Effect Monster,effect,2022-08-04
38436986,Tearlaments Metanoise,Normal,Trap Card,trap,2022-08-04
34225426,Tearlaments Perlegia,Field,Spell Card,spell,2023-02-09
73956664,Tearlaments Reinoheart,Warrior,Effect Monster,effect,2022-08-04
84330567,Tearlaments Rulkallos,Aqua,Fusion Monster,fusion,2022-10-20
572850,Tearlaments Scheiren,Aqua,Effect Monster,effect,2022-08-04
6767771,Tearlaments Scream,Continuous,Spell Card,spell,2022-10-20
74920585,Tearlaments Sulliek,Continuous,Trap Card,trap,2022-08-04
68392533,Telekinetic Charging Cell,Equip,Spell Card,spell,2008-08-09
28741524,Telekinetic Power Well,Quick-Play,Spell Card,spell,2009-02-28
84847656,Telekinetic Shocker,Psychic,Effect Monster,effect,2008-08-09
23323812,Telepathic Power,Normal,Trap Card,trap,2008-08-09
6795211,Teleport,Continuous,Spell Card,spell,2008-11-01
42822433,Tellarknight Altairan,Warrior,Effect Monster,effect,2023-05-04
58858807,Tellarknight Constellar Caduceus,Warrior,XYZ Monster,xyz,2023-05-04
65236257,Tellarknight Genesis,Quick-Play,Spell Card,spell,2016-11-03
79210531,Tellarknight Lyran,Warrior,Effect Monster,effect,2023-05-04
18326736,Tellarknight Ptolemaeus,Warrior,XYZ Monster,xyz,2015-05-14
19280589,Tellus the Little Angel,Fairy,Effect Monster,effect,2021-06-17
87608852,Temperance of Prophecy,Spellcaster,Effect Monster,effect,2012-08-18
63101919,Tempest Magician,Spellcaster,Synchro Monster,synchro,2008-11-01
89399912,"Tempest, Dragon Ruler of Storms",Dragon,Effect Monster,effect,2013-05-17
101207028,Template Skipper,Cyberse,Effect Monster,effect,
732302,Temple of Skulls,Zombie,Normal Monster,normal,2006-04-28
29762407,Temple of the Kings,Continuous,Spell Card,spell,2010-10-15
92481084,Temple of the Mind's Eye,Field,Spell Card,spell,2017-10-19
53819808,Temple of the Six,Field,Spell Card,spell,2011-02-08
91468551,Temple of the Sun,Continuous,Spell Card,spell,2010-02-12
101207030,Tempura of Chance - EBI,Aqua,Pendulum Normal Monster,normal_pendulum,
52558805,Temtempo the Percussion Djinn,Fiend,XYZ Monster,xyz,2012-04-13
10000,Ten Thousand Dragon,Dragon,Effect Monster,effect,2020-01-30
33609262,Tenacity of the Monarchs,Normal,Spell Card,spell,2015-01-15
9597987,Tenchi Kaimei,Field,Spell Card,spell,2023-02-09
57935140,Tenderness,Fairy,Normal Monster,normal,
4103668,"Tengu, the Winged Mayakashi",Zombie,Synchro Monster,synchro,2018-11-15
41589166,Tenkabito Shien,Pyro,Effect Monster,effect,2006-02-18
33837653,Tenma the Sky Star,Warrior,Effect Monster,effect,2018-06-28
90122655,Tenmataitei,Warrior,Effect Monster,effect,2016-05-05
91810826,Tenpai Dragon Chundra,Dragon,Tuner Monster,effect,2024-04-25
65326118,Tenpai Dragon Fadra,Dragon,Effect Monster,effect,2024-04-25
23657016,Tenpai Dragon Genroku,Dragon,Effect Monster,effect,2024-07-18
39931513,Tenpai Dragon Paidra,Dragon,Effect Monster,effect,2024-04-25
59563768,Tenshin,Fairy,Effect Monster,effect,2011-07-08
60715406,Tentacle Plant,Plant,Normal Monster,normal,
98159737,Tenyi Spirit - Adhara,Wyrm,Tuner Monster,effect,2019-07-25
87052196,Tenyi Spirit - Ashuna,Wyrm,Effect Monster,effect,2019-10-24
60942444,Tenyi Spirit - Mapura,Wyrm,Effect Monster,effect,2019-07-25
97036149,Tenyi Spirit - Nahata,Wyrm,Effect Monster,effect,2019-07-25
38030232,Tenyi Spirit - Sahasrara,Wyrm,Link Monster,link,2020-03-19
24557335,Tenyi Spirit - Shthana,Wyrm,Effect Monster,effect,2019-07-25
23431858,Tenyi Spirit - Vishuda,Wyrm,Effect Monster,effect,2019-07-25
54631834,Terminal World,Continuous,Spell Card,spell,2011-02-08
48605591,Terminal World NEXT,Continuous,Spell Card,spell,2017-02-09
26509612,Terra Firma Gravity,Normal,Trap Card,trap,2008-07-31
63308047,Terra the Terrible,Fiend,Normal Monster,normal,2002-03-08
73628505,Terraforming,Normal,Spell Card,spell,2003-07-18
56681873,"Terratiger, the Empowered Warrior",Warrior,Effect Monster,effect,2014-07-10
77428945,Terrene Toothed Tsuchinoko,Reptile,Effect Monster,effect,2013-11-08
69724380,Terrible Deal,Normal,Trap Card,trap,2007-05-16
48468330,Terrifying Toddler of Torment,Fiend,Flip Effect Monster,effect,2018-07-26
75294187,Terrifying Trap Hole Nightmare,Normal,Trap Card,trap,2023-02-23
300104002,Terror from the Deep!,Mako,Skill Card,skill,2019-11-30
6075533,Terror of Trishula,Normal,Trap Card,trap,2021-02-18
35975813,Terrorking Archfiend,Fiend,Effect Monster,effect,2003-12-01
78060096,Terrorking Salmon,Fish,Normal Monster,normal,2004-03-01
6589707,Terrors in the Hidden City,Continuous,Spell Card,spell,2022-10-20
85698115,Terrors of the Afterroot,Normal,Trap Card,trap,2024-02-08
63086455,Terrors of the Overroot,Normal,Trap Card,trap,2022-08-04
11110218,Terrors of the Underroot,Normal,Trap Card,trap,2021-06-03
3030892,Test Ape,Beast,Effect Monster,effect,2007-11-14
66863374,Test Panther,Beast,Link Monster,link,2019-10-24
92373006,Test Tiger,Beast,Effect Monster,effect,2007-11-14
501000004,Testament of the Arcane Lords,Spellcaster,Effect Monster,effect,2006-07-02
74952447,Testudo erat Numen,Aqua,Effect Monster,effect,2010-05-07
87148330,"Tethys, Goddess of Light",Fairy,Effect Monster,effect,2009-02-28
16469012,Teva,Warrior,Effect Monster,effect,2004-11-26
74210057,Texchanger,Cyberse,Effect Monster,effect,2018-07-12
40253382,TG-SX1,Normal,Trap Card,trap,2011-04-30
76641981,TG1-EM1,Normal,Trap Card,trap,2011-04-30
11264180,TGX1-HL,Quick-Play,Spell Card,spell,2011-04-30
3868277,TGX3-DX2,Normal,Trap Card,trap,2011-04-30
58258899,TGX300,Continuous,Spell Card,spell,2011-04-30
11110587,That Grass Looks Greener,Normal,Spell Card,spell,2017-02-09
39454112,That Six,Continuous,Trap Card,trap,2014-08-14
22869904,That Wacky Alchemy!,Normal,Trap Card,trap,2012-11-09
50427388,That Wacky Magic!,Normal,Spell Card,spell,2012-04-28
52367652,That Which Feeds on Life,Fiend,Normal Monster,normal,2020-05-14
97223101,That's 10!,Continuous,Spell Card,spell,2024-07-18
32864,The 13th Grave,Zombie,Normal Monster,normal,2002-03-08
403847,The A. Forces,Continuous,Spell Card,spell,2003-06-06
5141117,The Abyss Dragon Swordsoul,Wyrm,Effect Monster,effect,2023-02-09
70410002,The Accumulator,Thunder,Effect Monster,effect,2017-10-19
64734921,The Agent of Creation - Venus,Fairy,Effect Monster,effect,2004-06-01
99054885,The Agent of Destruction - Venus,Fairy,Tuner Monster,effect,2022-02-10
97750534,The Agent of Entropy - Uranus,Fairy,Tuner Monster,effect,2014-06-12
91123920,The Agent of Force - Mars,Fairy,Effect Monster,effect,2004-06-01
91345518,The Agent of Judgment - Saturn,Fairy,Effect Monster,effect,2004-06-01
38529357,The Agent of Life - Neptune,Fairy,Effect Monster,effect,2022-05-05
28573958,The Agent of Miracles - Jupiter,Fairy,Effect Monster,effect,2011-06-10
91188343,The Agent of Mystery - Earth,Fairy,Tuner Monster,effect,2011-06-10
38730226,The Agent of Wisdom - Mercury,Fairy,Effect Monster,effect,2004-06-01
32269855,The All-Seeing White Tiger,Beast,Normal Monster,normal,2002-10-20
11738489,The Arrival Cyberse @Ignister,Cyberse,Link Monster,link,2020-04-30
70493141,The Ascended of Thunder,Thunder,Effect Monster,effect,2017-08-03
14466224,The Atmosphere,Winged Beast,Effect Monster,effect,2013-08-08
73680966,The Beginning of the End,Normal,Spell Card,spell,2008-01-26
24348204,The Bewitching Phantom Thief,Spellcaster,Normal Monster,normal,
82386016,The Big Cattle Drive,Normal,Spell Card,spell,2013-01-25
1689516,The Big March of Animals,Quick-Play,Spell Card,spell,2005-02-26
34004470,The Big Saturn,Machine,Effect Monster,effect,2010-02-19
71107816,The Bistro Butcher,Fiend,Effect Monster,effect,2002-06-26
49299410,The Black Goat Laughs,Normal,Trap Card,trap,2024-02-08
66574418,The Black Stone of Legend,Dragon,Effect Monster,effect,2015-08-06
15033525,The Blazing Mars,Pyro,Effect Monster,effect,2016-08-18
458748,The Book of the Law,Quick-Play,Spell Card,spell,2017-02-23
85182315,The Breaking Ruin God,Quick-Play,Spell Card,spell,2022-09-15
69120785,The Bystial Alba Los,Dragon,Effect Monster,effect,2022-10-20
45005708,The Bystial Aluber,Dragon,Tuner Monster,effect,2023-05-04
32731036,The Bystial Lubellion,Dragon,Effect Monster,effect,2022-10-20
51196174,The Calculator,Thunder,Effect Monster,effect,2008-01-26
54706054,The Calibrator,Thunder,Effect Monster,effect,2013-08-08
90488465,The Chaos Creator,Thunder,Effect Monster,effect,2020-06-18
41142615,The Cheerful Coffin,Normal,Spell Card,spell,2002-06-26
64927055,The Chorus in the Sky,Normal,Spell Card,spell,2022-05-05
46232525,The Claw of Hermos,Normal,Spell Card,spell,2015-07-16
11802691,The Continuing Epic of Charles,Normal,Trap Card,trap,2023-07-27
61505339,The Creator,Thunder,Effect Monster,effect,2004-11-20
97093037,The Creator Incarnate,Warrior,Effect Monster,effect,2004-11-20
48386462,The Cuckoo Commanded to Croon,Winged Beast,Effect Monster,effect,2023-07-27
52101615,The Dark - Hex-Sealed Fusion,Rock,Effect Monster,effect,2005-02-26
92719314,The Dark Creator,Thunder,Effect Monster,effect,2008-01-26
30606547,The Dark Door,Continuous,Spell Card,spell,2003-03-01
50237654,The Dark Magicians,Spellcaster,Fusion Monster,fusion,2020-01-16
32245230,The Deal of Destiny,Continuous,Trap Card,trap,2021-12-02
17688543,The Deep Grave,Normal,Trap Card,trap,2018-07-26
32588805,The Despair Uranus,Rock,Effect Monster,effect,2016-08-18
27062594,The Door of Destiny,Continuous,Trap Card,trap,2015-04-16
93346024,The Dragon Dwelling in the Cave,Dragon,Normal Monster,normal,2003-06-06
4404099,The Dragon Dwelling in the Deep,Sea Serpent,Effect Monster,effect,2010-02-12
92408984,The Dragon's Bead,Continuous,Trap Card,trap,2003-06-06
8944575,The Drdek,Fiend,Normal Monster,normal,
45445571,The Duke of Demise,Fiend,Fusion Monster,fusion,
66989694,The Earl of Demise,Fiend,Normal Monster,normal,2003-03-01
88696724,The Earth - Hex-Sealed Fusion,Rock,Effect Monster,effect,2005-02-26
68400115,The Emperor's Holiday,Continuous,Trap Card,trap,2003-03-01
65403020,The End of Anubis,Fiend,Effect Monster,effect,2004-06-01
